id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,attributed_sales_same_sku14d,sales7d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,advertised_sku,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,ad_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,advertised_asin,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
35369,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBX_BIMB_06G1T,0.0,0,20.0,0,0,0.635,0,Inner-SP-KW-biotin gummies-Auto,2960493459434,0.013024225058609014,0,nan,0,0,105099487523342.0,386023533294994,USD,0.0,0,0,0.0,0,0.0,542233362908024,0,0,0,1.27,0,DAILY_BUDGET,B0GJBFKQZC,0,0,1.27,Amazon,0.0,nan,0.0,15356,0,0,0,2,Inner-SP-KW-biotin gummies-Auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35373,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,0.0,nan,0,0.0,0.0,0.0,0,0,ENABLED,IBX_BIMB_06G1T,0.0,0,150.0,0,0,nan,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.0,0,nan,0,0,105099487523342.0,543143644370737,USD,nan,0,0,0.0,0,0.0,353711061783975,0,0,0,0.0,0,DAILY_BUDGET,B0GJBFKQZC,0,0,0.0,Amazon,0.0,nan,0.0,3,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35374,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,0.0,nan,0,0.0,0.0,0.0,0,0,ENABLED,IBX_BIMB_06G1T,0.0,0,150.0,0,0,nan,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.0,0,nan,0,0,105099487523342.0,543143644370737,USD,nan,0,0,0.0,0,0.0,353711061783975,0,0,0,0.0,0,DAILY_BUDGET,B0GJBFKQZC,0,0,0.0,Amazon,0.0,nan,0.0,30,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35375,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,20.39,3.0207407407407407,1,40.78,40.78,40.78,0,1,ENABLED,IBX_BIMB_06G1T,0.0,2,150.0,2,2,4.5,2,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.20297699594046006,0,33.10446297204512,2,0,105099487523342.0,543143644370737,USD,3.0207407407407407,2,2,40.78,0,20.39,353711061783975,0,2,0,13.5,1,DAILY_BUDGET,B0GJBFKQZC,1,2,13.5,Amazon,40.78,33.10446297204512,40.78,1478,2,2,2,3,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35376,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,203.9,1.5953368281042173,10,203.9,203.9,203.9,0,10,ENABLED,IBX_BIMB_06G1T,0.0,10,150.0,10,10,4.564642857142857,10,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.6224988883948421,0,62.68268759195684,10,0,105099487523342.0,543143644370737,USD,1.5953368281042173,10,10,203.9,0,203.9,353711061783975,0,10,0,127.81,10,DAILY_BUDGET,B0GJBFKQZC,10,10,127.81,Amazon,203.9,62.68268759195684,203.9,4498,10,10,10,28,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35377,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,61.17,0.5261482883192844,3,61.17,61.17,61.17,0,3,ENABLED,IBX_BIMB_06G1T,0.0,3,150.0,3,3,4.152142857142858,3,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.3626943005181347,0,190.06048716691188,3,0,105099487523342.0,543143644370737,USD,0.5261482883192844,3,3,61.17,0,61.17,353711061783975,0,3,0,116.26,3,DAILY_BUDGET,B0GJBFKQZC,3,3,116.26,Amazon,61.17,190.06048716691188,61.17,7720,3,3,3,28,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35378,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,61.17,0.9835037622998264,3,101.95,101.95,101.95,0,3,ENABLED,IBX_BIMB_06G1T,0.0,5,150.0,5,5,4.711818181818182,5,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.7352941176470588,0,101.67729279058362,5,0,105099487523342.0,543143644370737,USD,0.9835037622998264,5,5,101.95,0,61.17,353711061783975,0,5,0,103.66,3,DAILY_BUDGET,B0GJBFKQZC,3,5,103.66,Amazon,101.95,101.67729279058362,101.95,2992,5,5,5,22,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35379,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,203.9,1.520733890214797,10,203.9,203.9,203.9,0,10,ENABLED,IBX_BIMB_06G1T,0.0,10,150.0,10,10,4.9659259259259265,10,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,103105471930136,0.847457627118644,0,65.75772437469348,10,0,105099487523342.0,543143644370737,USD,1.520733890214797,10,10,203.9,0,203.9,353711061783975,0,10,0,134.08,10,DAILY_BUDGET,B0GJBFKQZC,10,10,134.08,Amazon,203.9,65.75772437469348,203.9,3186,10,10,10,27,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35383,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,68.97,1.3006612784717122,3,88.51,88.51,88.51,0,3,ENABLED,IBX_VBUF_90C1,0.0,4,145.0,4,4,3.7805555555555554,4,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,2.6200873362445414,0,76.88396791323014,4,0,128011262266839.0,287813611436025,USD,1.3006612784717122,4,4,88.51,0,68.97,308862798962255,0,4,0,68.05,3,DAILY_BUDGET,B0GKSVSK3P,3,4,68.05,Amazon,88.51,76.88396791323014,88.51,687,4,4,4,18,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35384,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,68.97,1.4356786011656952,3,68.97,68.97,68.97,0,3,ENABLED,IBX_VBUF_90C1,0.0,3,145.0,3,3,4.003333333333333,3,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,1.8575851393188854,0,69.65347252428592,3,0,128011262266839.0,287813611436025,USD,1.4356786011656952,3,3,68.97,0,68.97,308862798962255,0,3,0,48.04,3,DAILY_BUDGET,B0GKSVSK3P,3,3,48.04,Amazon,68.97,69.65347252428592,68.97,646,3,3,3,12,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35385,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,58.62,0.9809236947791165,3,58.62,58.62,58.62,0,3,ENABLED,IBX_VBUF_90C1,0.0,3,145.0,3,3,3.984,3,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,1.9230769230769231,0,101.94472876151484,3,0,128011262266839.0,287813611436025,USD,0.9809236947791165,3,3,58.62,0,58.62,308862798962255,0,3,0,59.76,3,DAILY_BUDGET,B0GKSVSK3P,3,3,59.76,Amazon,58.62,101.94472876151484,58.62,780,3,3,3,15,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35386,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,97.7,1.1328849721706866,5,97.7,97.7,97.7,0,5,ENABLED,IBX_VBUF_90C1,0.0,5,145.0,5,5,3.92,5,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,2.6506024096385543,0,88.27021494370521,5,0,128011262266839.0,287813611436025,USD,1.1328849721706866,5,5,97.7,0,97.7,308862798962255,0,5,0,86.24,5,DAILY_BUDGET,B0GKSVSK3P,5,5,86.24,Amazon,97.7,88.27021494370521,97.7,830,5,5,5,22,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35387,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,58.59,0.7195136927422325,3,58.59,58.59,58.59,0,3,ENABLED,IBX_VBUF_90C1,0.0,3,145.0,3,3,4.0715,3,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,2.4330900243309004,0,138.9827615634067,3,0,128011262266839.0,287813611436025,USD,0.7195136927422325,3,3,58.59,0,58.59,308862798962255,0,3,0,81.43,3,DAILY_BUDGET,B0GKSVSK3P,3,3,81.43,Amazon,58.59,138.9827615634067,58.59,822,3,3,3,20,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35388,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBX_VBUF_90C1,0.0,0,145.0,0,0,3.8538095238095242,0,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,3.343949044585987,0,nan,0,0,128011262266839.0,287813611436025,USD,0.0,0,0,0.0,0,0.0,308862798962255,0,0,0,80.93,0,DAILY_BUDGET,B0GKSVSK3P,0,0,80.93,Amazon,0.0,nan,0.0,628,0,0,0,21,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35389,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,97.65,1.4555075272022657,5,97.65,97.65,97.65,0,5,ENABLED,IBX_VBUF_90C1,0.0,5,145.0,5,5,3.727222222222222,5,Inner-SP-KW-VB-vitamin b complex-PM,57298629983623,4.10958904109589,0,68.70455709165387,5,0,128011262266839.0,287813611436025,USD,1.4555075272022657,5,5,97.65,0,97.65,308862798962255,0,5,0,67.09,5,DAILY_BUDGET,B0GKSVSK3P,5,5,67.09,Amazon,97.65,68.70455709165387,97.65,438,5,5,5,18,Inner-SP-KW-VB-vitamin b complex-PM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35394,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,206.91,0.9982143581835153,9,245.97,245.97,245.97,0,9,ENABLED,IBX_VBUF_90C1,0.0,10,364.0,10,11,5.475777777777778,11,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.9733939000648929,0,100.17888360369152,11,0,128011262266839.0,323410767431345,USD,0.9982143581835153,11,11,245.97,0,206.91,557962024699161,0,10,0,246.41,9,DAILY_BUDGET,B0GKSVSK3P,9,11,246.41,Amazon,245.97,100.17888360369152,245.97,4623,10,10,10,45,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35395,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,68.97,0.5979632499446536,3,108.04,108.04,108.04,0,3,ENABLED,IBX_VBUF_90C1,0.0,5,364.0,5,5,5.314117647058824,5,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.6309148264984227,0,167.23435764531655,5,0,128011262266839.0,323410767431345,USD,0.5979632499446536,5,5,108.04,0,68.97,557962024699161,0,5,0,180.68,3,DAILY_BUDGET,B0GKSVSK3P,3,5,180.68,Amazon,108.04,167.23435764531655,108.04,5389,5,5,5,34,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35396,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,351.72,1.2065811915544316,18,410.31,410.31,410.31,0,18,ENABLED,IBX_VBUF_90C1,0.0,21,364.0,21,21,5.397777777777778,21,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.805523590333717,0,82.87879895688626,21,0,128011262266839.0,323410767431345,USD,1.2065811915544316,21,21,410.31,0,351.72,557962024699161,0,21,0,340.06,18,DAILY_BUDGET,B0GKSVSK3P,18,21,340.06,Amazon,410.31,82.87879895688626,410.31,7821,21,21,21,63,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35397,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,273.53,0.8146212647671994,14,293.06,293.06,293.06,0,14,ENABLED,IBX_VBUF_90C1,0.0,13,364.0,13,15,5.369402985074627,15,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.9411434190195251,0,122.75643212993926,15,0,128011262266839.0,323410767431345,USD,0.8146212647671994,15,15,293.06,0,273.53,557962024699161,0,13,0,359.75,12,DAILY_BUDGET,B0GKSVSK3P,12,15,359.75,Amazon,293.06,122.75643212993926,293.06,7119,13,13,13,67,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35398,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,273.42,0.9124462717249112,14,292.95,292.95,292.95,0,14,ENABLED,IBX_VBUF_90C1,0.0,14,364.0,14,15,4.864545454545454,15,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.4206769073873414,0,109.59549411162315,15,0,128011262266839.0,323410767431345,USD,0.9124462717249112,15,15,292.95,0,273.42,557962024699161,0,14,0,321.06,13,DAILY_BUDGET,B0GKSVSK3P,13,15,321.06,Amazon,292.95,109.59549411162315,292.95,15689,14,14,14,66,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35399,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,234.36,0.9292993378008645,12,234.36,234.36,234.36,0,12,ENABLED,IBX_VBUF_90C1,0.0,12,364.0,12,12,4.670185185185185,12,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.37604456824512533,0,107.6079535756955,12,0,128011262266839.0,323410767431345,USD,0.9292993378008645,12,12,234.36,0,234.36,557962024699161,0,12,0,252.19,12,DAILY_BUDGET,B0GKSVSK3P,12,12,252.19,Amazon,234.36,107.6079535756955,234.36,14360,12,12,12,54,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35400,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,312.48,1.26262481143596,16,351.54,351.54,351.54,0,16,ENABLED,IBX_VBUF_90C1,0.0,17,364.0,17,18,4.640333333333333,18,Inner-SP-KW-VB-vitamin b complex-EM,16573246879315,0.583373845405931,0,79.20009102804802,18,0,128011262266839.0,323410767431345,USD,1.26262481143596,18,18,351.54,0,312.48,557962024699161,0,17,0,278.42,15,DAILY_BUDGET,B0GKSVSK3P,15,18,278.42,Amazon,351.54,79.20009102804802,351.54,10285,17,17,17,60,Inner-SP-KW-VB-vitamin b complex-EM-3K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35404,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,68.97,0.8077058203536713,3,68.97,68.97,68.97,0,3,PAUSED,IBX_VBUF_90C1,0.0,3,40.0,3,3,2.754516129032258,3,Inner-SP-VB-auto,71902167295137,0.6076048608388867,0,123.80745251558649,3,0,128011262266839.0,327583563003683,USD,0.8077058203536713,3,3,68.97,0,68.97,540600850303009,0,3,0,85.39,3,DAILY_BUDGET,B0GKSVSK3P,3,3,85.39,Amazon,68.97,123.80745251558649,68.97,5102,3,3,3,31,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35405,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,91.96,0.9992393784635444,4,91.96,91.96,91.96,0,4,PAUSED,IBX_VBUF_90C1,0.0,4,40.0,4,4,2.8759375,4,Inner-SP-VB-auto,71902167295137,0.6589785831960462,0,100.07612005219661,4,0,128011262266839.0,327583563003683,USD,0.9992393784635444,4,4,91.96,0,91.96,540600850303009,0,4,0,92.03,4,DAILY_BUDGET,B0GKSVSK3P,4,4,92.03,Amazon,91.96,100.07612005219661,91.96,4856,4,4,4,32,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35406,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,39.08,0.4243213897937025,2,39.08,39.08,39.08,0,2,PAUSED,IBX_VBUF_90C1,0.0,2,40.0,2,2,2.9709677419354836,2,Inner-SP-VB-auto,71902167295137,0.5757800891530461,0,235.6704196519959,2,0,128011262266839.0,327583563003683,USD,0.4243213897937025,2,2,39.08,0,39.08,540600850303009,0,2,0,92.1,2,DAILY_BUDGET,B0GKSVSK3P,2,2,92.1,Amazon,39.08,235.6704196519959,39.08,5384,2,2,2,31,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35407,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,39.08,0.9135109864422627,2,39.08,39.08,39.08,0,2,PAUSED,IBX_VBUF_90C1,0.0,2,40.0,2,2,3.565,2,Inner-SP-VB-auto,71902167295137,0.3607937462417318,0,109.46775844421698,2,0,128011262266839.0,327583563003683,USD,0.9135109864422627,2,2,39.08,0,39.08,540600850303009,0,2,0,42.78,2,DAILY_BUDGET,B0GKSVSK3P,2,2,42.78,Amazon,39.08,109.46775844421698,39.08,3326,2,2,2,12,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35408,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,39.06,1.3623997209626788,2,39.06,39.06,39.06,0,2,PAUSED,IBX_VBUF_90C1,0.0,1,40.0,1,2,2.3891666666666667,2,Inner-SP-VB-auto,71902167295137,0.3386960203217612,0,73.39989759344598,2,0,128011262266839.0,327583563003683,USD,1.3623997209626788,2,2,39.06,0,39.06,540600850303009,0,1,0,28.67,1,DAILY_BUDGET,B0GKSVSK3P,1,2,28.67,Amazon,39.06,73.39989759344598,39.06,3543,1,1,1,12,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35409,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,0.0,nan,0,0.0,0.0,0.0,0,0,PAUSED,IBX_VBUF_90C1,0.0,0,40.0,0,0,nan,0,Inner-SP-VB-auto,71902167295137,0.0,0,nan,0,0,128011262266839.0,327583563003683,USD,nan,0,0,0.0,0,0.0,540600850303009,0,0,0,0.0,0,DAILY_BUDGET,B0GKSVSK3P,0,0,0.0,Amazon,0.0,nan,0.0,62,0,0,0,0,Inner-SP-VB-auto,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35411,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-11,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBX_BIMB_06G1T,0.0,0,40.0,0,0,4.08,0,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.646551724137931,0,nan,0,0,105099487523342.0,319700192325308,USD,0.0,0,0,0.0,0,0.0,69195557591815,0,0,0,12.24,0,DAILY_BUDGET,B0GJBFKQZC,0,0,12.24,Amazon,0.0,nan,0.0,464,0,0,0,3,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35412,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-12,0.0,0.0,0,0.0,0.0,0.0,0,0,ENABLED,IBX_BIMB_06G1T,0.0,0,40.0,0,0,3.535,0,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.149812734082397,0,nan,0,0,105099487523342.0,319700192325308,USD,0.0,0,0,0.0,0,0.0,69195557591815,0,0,0,7.07,0,DAILY_BUDGET,B0GJBFKQZC,0,0,7.07,Amazon,0.0,nan,0.0,1335,0,0,0,2,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35413,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-13,64.77,0.8205820003854307,3,85.16,85.16,85.16,0,3,ENABLED,IBX_BIMB_06G1T,0.0,4,40.0,4,4,3.5786206896551724,4,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.20339458549586195,0,121.86472522310945,4,0,105099487523342.0,319700192325308,USD,0.8205820003854307,4,4,85.16,0,64.77,69195557591815,0,4,0,103.78,3,DAILY_BUDGET,B0GJBFKQZC,3,4,103.78,Amazon,85.16,121.86472522310945,85.16,14258,4,4,4,29,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35414,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-14,122.34,1.4404077101624784,6,142.73,142.73,142.73,0,6,ENABLED,IBX_BIMB_06G1T,0.0,7,40.0,7,7,3.811153846153846,7,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.23567802755620013,0,69.42478806137463,7,0,105099487523342.0,319700192325308,USD,1.4404077101624784,7,7,142.73,0,122.34,69195557591815,0,7,0,99.09,6,DAILY_BUDGET,B0GJBFKQZC,6,7,99.09,Amazon,142.73,69.42478806137463,142.73,11032,7,7,7,26,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35415,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-15,81.56,0.9178483006977268,4,81.56,81.56,81.56,0,4,ENABLED,IBX_BIMB_06G1T,0.0,4,40.0,4,4,3.5544,4,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.1492091912861832,0,108.95046591466404,4,0,105099487523342.0,319700192325308,USD,0.9178483006977268,4,4,81.56,0,81.56,69195557591815,0,4,0,88.86,4,DAILY_BUDGET,B0GJBFKQZC,4,4,88.86,Amazon,81.56,108.95046591466404,81.56,16755,4,4,4,25,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35416,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-16,20.39,0.4895558223289316,1,20.39,20.39,20.39,0,1,ENABLED,IBX_BIMB_06G1T,0.0,1,40.0,1,1,3.2038461538461536,1,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.24190547078526237,0,204.26679744973026,1,0,105099487523342.0,319700192325308,USD,0.4895558223289316,1,1,20.39,0,20.39,69195557591815,0,1,0,41.65,1,DAILY_BUDGET,B0GJBFKQZC,1,1,41.65,Amazon,20.39,204.26679744973026,20.39,5374,1,1,1,13,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
35417,2026-04-21 01:59:19.956075,2026-04-21 01:59:19.956075,2026-04-17,81.56,2.9842663739480426,4,81.56,81.56,81.56,0,4,ENABLED,IBX_BIMB_06G1T,0.0,4,40.0,4,4,3.904285714285714,4,Inner-SP-KW-biotin-biotin-EM-2K,90609254666494,0.10342789598108747,0,33.509073075036774,4,0,105099487523342.0,319700192325308,USD,2.9842663739480426,4,4,81.56,0,81.56,69195557591815,0,4,0,27.33,4,DAILY_BUDGET,B0GJBFKQZC,4,4,27.33,Amazon,81.56,33.509073075036774,81.56,6768,4,4,4,7,Inner-SP-KW-biotin-biotin-EM-2K,spAdvertisedProduct,US,INNERBRIGHTNESS,spAdvertisedProduct_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:19
