id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,placement_classification,attributed_sales_same_sku14d,sales7d,campaign_rule_based_budget_amount,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,campaign_applicable_budget_rule_name,acos_clicks14d,units_sold_clicks30d,qualified_borrows,campaign_budget_currency_code,campaign_applicable_budget_rule_id,units_sold_same_sku14d,units_sold_clicks7d,campaign_bidding_strategy,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,add_to_list,purchases_same_sku14d,spend,purchases_same_sku1d,campaign_budget_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
83141,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,50.0,0,0,0.0,0,1182589332550,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,IB-SP-KW-inositol-myo inositol-PM,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83155,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83156,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83157,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,35.99,42.8452380952381,1,Detail Page on-Amazon,35.99,35.99,,35.99,0,1,ENABLED,1,150.0,1,1,0.84,1,112480725342057,50.0,0,,2.3339816615726585,1,0,USD,,1,1,manual,35.99,,0,35.99,0,1,0.84,1,DAILY_BUDGET,1,1,0.84,Amazon,35.99,35.99,2,1,1,1,1,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83158,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83159,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83160,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83172,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83173,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,3,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83174,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,3,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83175,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83176,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83191,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,386,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83192,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,1.5,0,103105471930136,0.4694835680751174,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.5,0,DAILY_BUDGET,0,0,1.5,Amazon,0.0,0.0,213,0,0,0,1,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83193,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,1.47,0,103105471930136,0.9202453987730062,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,4.4,0,DAILY_BUDGET,0,0,4.4,Amazon,0.0,0.0,326,0,0,0,3,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83194,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83195,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83196,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83205,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83206,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83234,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,1.12,0,2960493459434,0.4444444444444444,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,2.24,0,DAILY_BUDGET,0,0,2.24,Amazon,0.0,0.0,450,0,0,0,2,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83235,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,270,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83236,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,248,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83237,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,5,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83238,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,3,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83239,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83240,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83255,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,20,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83256,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83257,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,21,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83258,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,5,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83259,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83260,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-09,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,7,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83261,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-10,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83276,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83277,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83278,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,3,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83279,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,4,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83294,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,PAUSED,0,400.0,0,0,0.0,0,49806989748035,nan,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,0,0,0,0,0,Inner-SP-KW-gumm-magnesium supplement-EM-CPC-9k,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83317,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,0.0,0,57298629983623,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83334,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-04,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,0.0,0,57298629983623,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,358,0,0,0,0,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83335,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-05,0.0,0.0,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,3.79,0,57298629983623,0.9411764705882352,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,15.16,0,DAILY_BUDGET,0,0,15.16,Amazon,0.0,0.0,425,0,0,0,4,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83336,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-06,45.98,2.0219876868953386,2,Other on-Amazon,45.98,45.98,,45.98,0,2,ENABLED,2,145.0,2,2,3.79,2,57298629983623,1.2269938650306749,0,,49.456285341452805,2,0,USD,,2,2,legacy,45.98,,0,45.98,0,2,22.74,2,DAILY_BUDGET,2,2,22.74,Amazon,45.98,45.98,489,2,2,2,6,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83337,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-07,22.99,0.5523786641037962,1,Other on-Amazon,22.99,22.99,,22.99,0,1,ENABLED,1,145.0,1,1,3.78,1,57298629983623,1.4397905759162304,0,,181.03523270987384,1,0,USD,,1,1,legacy,22.99,,0,22.99,0,1,41.62,1,DAILY_BUDGET,1,1,41.62,Amazon,22.99,22.99,764,1,1,1,11,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
83338,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-08,22.99,0.7582453825857519,1,Other on-Amazon,22.99,22.99,,22.99,0,1,ENABLED,1,145.0,1,1,3.79,1,57298629983623,1.0126582278481013,0,,131.8834275772075,1,0,USD,,1,1,legacy,22.99,,0,22.99,0,1,30.32,1,DAILY_BUDGET,1,1,30.32,Amazon,22.99,22.99,790,1,1,1,8,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
