id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,match_type,attributed_sales_same_sku14d,units_sold_other_sku14d,sales7d,sales_other_sku14d,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,search_term,units_sold_same_sku1d,campaign_status,keyword,sales_other_sku7d,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,ad_group_name,campaign_id,click_through_rate,purchase_click_rate14d,kindle_edition_normalized_pages_read14d,acos_clicks14d,units_sold_clicks30d,qualified_borrows,portfolio_id,campaign_budget_currency_code,roas_clicks7d,units_sold_same_sku14d,units_sold_clicks7d,keyword_id,attributed_sales_same_sku7d,royalty_qualified_borrows,sales1d,ad_group_id,add_to_list,keyword_bid,targeting,purchases_same_sku14d,units_sold_other_sku7d,spend,purchases_same_sku1d,campaign_budget_type,keyword_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,acos_clicks7d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
223924,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,"magnesium glycinate (bisglycinate),",0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223925,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate (or bisglycinate) kidd,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.5,0,DAILY_BUDGET,PHRASE,0,0,3.5,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223926,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate (separate) gummie,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.93,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.93,0,DAILY_BUDGET,PHRASE,0,0,2.93,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223927,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate + vitamin d,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.0,0,DAILY_BUDGET,PHRASE,0,0,3.0,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223928,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 100,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,5.0,0,DAILY_BUDGET,PHRASE,0,0,5.0,Amazon,0.0,nan,0.0,6,0,0,0,2,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223929,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 100,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,14.285714285714285,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,7,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223930,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 1000mg,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,9.090909090909092,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,11,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223931,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,13.99,4.663333333333333,1,PHRASE,13.99,0,13.99,0.0,13.99,0,magnesium glycinate 100mg gummies,1,ENABLED,magnesium glycinate,0.0,1,1.0,1,1,3.0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,25.0,100.0,0,21.44388849177984,1,0,269179459475581.0,USD,4.663333333333333,1,1,369202946261989,13.99,0,13.99,423666555472075,0,1.0,magnesium glycinate,1,0,3.0,1,DAILY_BUDGET,PHRASE,1,1,3.0,Amazon,13.99,21.44388849177984,13.99,4,1,1,1,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223932,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 100mg gummies gentle on stomach,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.5,0,DAILY_BUDGET,PHRASE,0,0,3.5,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223933,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 13 year old,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.0,0,DAILY_BUDGET,PHRASE,0,0,3.0,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223934,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-11,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 200mg,0,ENABLED,close-match,0.0,0,300.0,0,0,2.6,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,2.083333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,5.2,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,5.2,Amazon,0.0,nan,0.0,96,0,0,0,2,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223935,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-14,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 200mg gummies,0,ENABLED,close-match,0.0,0,300.0,0,0,2.88,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,10.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.88,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.88,Amazon,0.0,nan,0.0,10,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223936,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 200mg gummies,0,ENABLED,close-match,0.0,0,300.0,0,0,2.0,0,Inner-SP-Auto-gumm-magnesium-CPC-New,31526300125663,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,348012246532570,0.0,0,0.0,343806971340416,0,1.0,close-match,0,0,2.0,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.0,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-Auto-gumm-magnesium-CPC-New,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223937,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 3 in 1,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223938,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-13,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 300,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,14.285714285714285,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,7,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223939,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-11,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 300mg,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,10.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,10,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223940,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 300mg,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,3.0303030303030303,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,33,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223941,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-14,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 300mg,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.44,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,4.761904761904762,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.44,0,DAILY_BUDGET,PHRASE,0,0,2.44,Amazon,0.0,nan,0.0,21,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223942,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-13,0.0,0.0,0,TARGETING_EXPRESSION_PREDEFINED,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 300mg,0,ENABLED,close-match,0.0,0,1.0,0,0,2.5,0,Inner-SP-Auto-Magnesium Complex-CPC-Low bid,387720267759382,0.10834236186348861,0.0,0,nan,0,0,18976432727508.0,USD,0.0,0,0,470907115241757,0.0,0,0.0,450215071199945,0,1.0,close-match,0,0,2.5,0,DAILY_BUDGET,TARGETING_EXPRESSION_PREDEFINED,0,0,2.5,Amazon,0.0,nan,0.0,923,0,0,0,1,Inner-SP-Auto-Magnesium Complex-CPC-Low bid,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223943,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 3rd party tested,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.0,0,DAILY_BUDGET,PHRASE,0,0,2.0,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223945,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 400mg chewable,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,100.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.0,0,DAILY_BUDGET,PHRASE,0,0,2.0,Amazon,0.0,nan,0.0,1,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223946,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 400mg hsa approved,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223947,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-16,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 400mg nsf certified,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,3.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,3.0,0,DAILY_BUDGET,PHRASE,0,0,3.0,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223948,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 50,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.0,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,50.0,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.0,0,DAILY_BUDGET,PHRASE,0,0,2.0,Amazon,0.0,nan,0.0,2,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223949,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-14,0.0,0.0,0,PHRASE,0.0,0,0.0,0.0,0.0,0,magnesium glycinate 500,0,ENABLED,magnesium glycinate,0.0,0,1.0,0,0,2.5,0,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,33.33333333333333,0.0,0,nan,0,0,269179459475581.0,USD,0.0,0,0,369202946261989,0.0,0,0.0,423666555472075,0,1.0,magnesium glycinate,0,0,2.5,0,DAILY_BUDGET,PHRASE,0,0,2.5,Amazon,0.0,nan,0.0,3,0,0,0,1,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223950,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-11,19.99,1.2585185185185184,1,PHRASE,33.98,0,33.98,0.0,33.98,0,magnesium glycinate 500mg,1,ENABLED,magnesium glycinate,0.0,2,1.0,2,2,2.7,2,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0.9578544061302682,20.0,0,79.45850500294291,2,0,269179459475581.0,USD,1.2585185185185184,2,2,369202946261989,33.98,0,19.99,423666555472075,0,1.0,magnesium glycinate,2,0,27.0,1,DAILY_BUDGET,PHRASE,1,2,27.0,Amazon,33.98,79.45850500294291,33.98,1044,2,2,2,10,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223951,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-12,39.98,1.8559999999999999,2,PHRASE,39.98,1,64.96,24.98,39.98,0,magnesium glycinate 500mg,2,ENABLED,magnesium glycinate,24.98,2,1.0,3,2,2.5,3,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,0.9421265141318977,21.428571428571427,0,53.879310344827594,3,0,269179459475581.0,USD,1.8559999999999999,2,3,369202946261989,39.98,0,39.98,423666555472075,0,1.0,magnesium glycinate,2,1,35.0,2,DAILY_BUDGET,PHRASE,2,2,35.0,Amazon,64.96,53.879310344827594,64.96,1486,2,3,3,14,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223952,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-13,13.99,1.3332192952446116,2,PHRASE,13.99,1,38.97,24.98,13.99,0,magnesium glycinate 500mg,1,ENABLED,magnesium glycinate,24.98,1,1.0,2,1,2.66,2,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,1.0091743119266057,18.181818181818183,0,75.0064151911727,2,0,269179459475581.0,USD,1.3332192952446116,1,2,369202946261989,13.99,0,38.97,423666555472075,0,1.0,magnesium glycinate,1,1,29.23,1,DAILY_BUDGET,PHRASE,2,1,29.23,Amazon,38.97,75.0064151911727,38.97,1090,1,2,2,11,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223953,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-14,55.96,2.3244368266405484,5,PHRASE,69.95,1,94.93,24.98,69.95,0,magnesium glycinate 500mg,4,ENABLED,magnesium glycinate,24.98,5,1.0,6,5,2.55,6,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,1.4466546112115732,37.5,0,43.0211734962604,6,0,269179459475581.0,USD,2.3244368266405484,5,6,369202946261989,69.95,0,80.94,423666555472075,0,1.0,magnesium glycinate,5,1,40.84,4,DAILY_BUDGET,PHRASE,5,5,40.84,Amazon,94.93,43.0211734962604,94.93,1106,5,6,6,16,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223954,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-15,41.97,0.8721945137157108,3,PHRASE,41.97,0,41.97,0.0,41.97,0,magnesium glycinate 500mg,3,ENABLED,magnesium glycinate,0.0,3,1.0,3,3,2.41,3,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,2.1299254526091587,15.0,0,114.65332380271622,3,0,269179459475581.0,USD,0.8721945137157108,3,3,369202946261989,41.97,0,41.97,423666555472075,0,1.0,magnesium glycinate,3,0,48.12,3,DAILY_BUDGET,PHRASE,3,3,48.12,Amazon,41.97,114.65332380271622,41.97,939,3,3,3,20,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223955,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-16,27.98,0.9598627787307034,2,PHRASE,27.98,0,27.98,0.0,27.98,0,magnesium glycinate 500mg,2,ENABLED,magnesium glycinate,0.0,2,1.0,2,2,2.24,2,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,1.6109045848822798,15.384615384615385,0,104.18155825589706,2,0,269179459475581.0,USD,0.9598627787307034,2,2,369202946261989,27.98,0,27.98,423666555472075,0,1.0,magnesium glycinate,2,0,29.15,2,DAILY_BUDGET,PHRASE,2,2,29.15,Amazon,27.98,104.18155825589706,27.98,807,2,2,2,13,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
223956,2026-04-21 01:59:17.615685,2026-04-21 01:59:17.615685,2026-04-17,41.97,1.8504698728579327,4,PHRASE,41.97,1,66.95,24.98,41.97,0,magnesium glycinate 500mg,3,ENABLED,magnesium glycinate,24.98,3,1.0,4,3,2.26,4,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,399896724869227,2.4279210925644916,25.0,0,54.0403286034354,4,0,269179459475581.0,USD,1.8504698728579327,3,4,369202946261989,41.97,0,66.95,423666555472075,0,1.0,magnesium glycinate,3,1,36.18,3,DAILY_BUDGET,PHRASE,4,3,36.18,Amazon,66.95,54.0403286034354,66.95,659,3,4,4,16,Inner-SP-KW-gumm-magnesium glaycinate-PM-CPC-56,spSearchTerm,US,INNERBRIGHTNESS,spSearchTerm_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:15
